carat,cut,color,clarity,depth,table,price,x,y,z,x*y*z
1.09,1-Ideal,4-G,8-I1,61.0,56.0,3549,6.62,6.66,4.05,178.56125999999998
0.7,2-Premium,3-F,6-SI1,62.1,58.0,2527,5.7,5.64,3.52,113.16095999999999
1.57,2-Premium,6-I,5-VS2,62.2,58.0,7755,7.43,7.35,4.59,250.66219499999997
1.02,1-Ideal,3-F,7-SI2,61.3,56.0,4855,6.5,6.48,3.98,167.63760000000002
0.5,1-Ideal,2-E,4-VS1,62.5,57.0,1649,4.99,5.05,3.14,79.12643
1.58,3-Very Good,5-H,7-SI2,62.4,57.0,8620,7.36,7.45,4.62,253.32384000000002
0.39,1-Ideal,3-F,4-VS1,61.7,56.1,939,4.65,4.7,2.89,63.160950000000014
1.57,2-Premium,6-I,7-SI2,62.4,58.0,7976,7.41,7.37,4.61,251.759937
0.71,1-Ideal,3-F,4-VS1,61.0,56.0,3701,5.77,5.8,3.53,118.13497999999997
0.3,2-Premium,7-J,4-VS1,62.6,58.0,506,4.31,4.28,2.69,49.621891999999995
0.55,2-Premium,4-G,6-SI1,61.3,59.0,1316,5.23,5.28,3.22,88.91836800000002
0.32,1-Ideal,1-D,5-VS2,61.5,55.0,808,4.43,4.45,2.73,53.817855
0.71,1-Ideal,4-G,4-VS1,61.8,55.0,3431,5.71,5.76,3.55,116.75807999999999
0.33,2-Premium,2-E,4-VS1,61.6,58.0,1002,4.45,4.41,2.73,53.574885
1.09,5-Fair,7-J,5-VS2,64.6,58.0,3443,6.48,6.41,4.16,172.79308800000004
0.54,1-Ideal,3-F,4-VS1,60.9,56.0,1937,5.27,5.29,3.21,89.48934299999999
2.03,1-Ideal,3-F,7-SI2,63.3,55.0,18458,7.96,8.05,5.08,325.51624000000004
0.51,1-Ideal,3-F,1-IF,62.5,54.0,2730,5.12,5.16,3.21,84.805632
1.01,4-Good,2-E,5-VS2,63.4,56.0,5954,6.35,6.37,4.03,163.01148500000002
1.62,1-Ideal,3-F,4-VS1,61.3,56.0,16790,7.54,7.63,4.65,267.51543000000004
0.34,1-Ideal,2-E,6-SI1,60.4,57.0,723,4.53,4.55,2.74,56.47551
0.9,3-Very Good,3-F,6-SI1,62.0,59.0,3950,6.13,6.17,3.81,144.102201
0.9,4-Good,4-G,6-SI1,63.7,56.0,3074,6.1,6.06,3.87,143.05841999999998
1.06,3-Very Good,5-H,6-SI1,60.2,59.0,4900,6.6,6.55,3.96,171.1908
1.05,1-Ideal,3-F,7-SI2,62.7,54.0,4866,6.5,6.54,4.09,173.86589999999998
1.12,1-Ideal,6-I,5-VS2,61.2,54.0,5392,6.74,6.77,4.13,188.45107399999998
0.45,2-Premium,1-D,3-VVS2,59.8,59.0,1548,5.01,4.85,2.96,71.92356
0.9,2-Premium,4-G,5-VS2,62.1,59.0,4259,6.2,6.14,3.83,145.80043999999998
0.4,2-Premium,3-F,5-VS2,61.0,59.0,842,4.71,4.76,2.89,64.792644
1.21,2-Premium,5-H,6-SI1,61.6,61.0,6505,6.88,6.83,4.22,198.299488
1.02,4-Good,5-H,6-SI1,63.4,57.0,4796,6.36,6.42,4.05,165.36636000000001
0.43,1-Ideal,2-E,6-SI1,61.5,56.0,792,4.85,4.9,3.0,71.295
0.56,1-Ideal,1-D,6-SI1,60.5,57.0,1723,5.31,5.36,3.23,91.93096800000001
1.23,1-Ideal,5-H,7-SI2,60.6,56.0,6199,6.94,6.92,4.2,201.70416
1.5,2-Premium,4-G,5-VS2,62.5,59.0,12196,7.28,7.32,4.56,243.00057600000002
1.06,1-Ideal,4-G,4-VS1,61.2,56.0,7790,6.56,6.62,4.03,175.011616
0.3,3-Very Good,2-E,5-VS2,62.6,58.0,658,4.25,4.28,2.67,48.5673
0.34,1-Ideal,4-G,2-VVS1,61.8,56.0,913,4.48,4.51,2.78,56.169344
0.7,3-Very Good,3-F,4-VS1,60.5,57.0,2726,5.77,5.8,3.5,117.13099999999997
0.36,3-Very Good,2-E,5-VS2,62.3,58.0,789,4.51,4.55,2.82,57.86780999999999
0.3,1-Ideal,3-F,5-VS2,62.9,57.0,776,4.29,4.26,2.69,49.16082599999999
0.3,3-Very Good,4-G,3-VVS2,62.9,55.0,684,4.3,4.32,2.71,50.34096
2.09,1-Ideal,4-G,5-VS2,61.8,57.0,17051,8.24,8.17,5.07,341.3164560000001
1.5,1-Ideal,4-G,4-VS1,61.3,53.9,13820,7.37,7.42,4.53,247.72486200000003
0.43,1-Ideal,1-D,6-SI1,61.6,56.0,807,4.82,4.86,2.98,69.80709600000002
0.72,3-Very Good,4-G,7-SI2,63.4,57.0,2001,5.67,5.71,3.61,116.876277
0.7,2-Premium,5-H,6-SI1,62.7,59.0,2020,5.68,5.63,3.55,113.52331999999998
0.75,1-Ideal,7-J,5-VS2,62.3,57.0,1923,5.81,5.84,3.63,123.167352
0.4,1-Ideal,4-G,7-SI2,60.6,56.0,651,4.82,4.79,2.91,67.18549800000001
1.01,4-Good,5-H,8-I1,64.2,61.0,2846,6.25,6.18,3.99,154.11375
0.78,1-Ideal,6-I,4-VS1,61.9,56.0,3105,5.91,5.94,3.67,128.83681800000002
0.9,2-Premium,3-F,7-SI2,60.1,59.0,3704,6.31,6.24,3.77,148.441488
1.01,1-Ideal,2-E,4-VS1,62.7,55.0,7665,6.45,6.4,4.03,166.35840000000002
0.36,1-Ideal,4-G,2-VVS1,60.9,57.0,1080,4.63,4.57,2.8,59.24548
1.05,1-Ideal,4-G,4-VS1,61.5,55.0,7247,6.56,6.59,4.04,174.650816
0.3,2-Premium,4-G,3-VVS2,62.0,60.0,878,4.33,4.25,2.66,48.95065
1.29,2-Premium,6-I,4-VS1,61.1,58.0,5664,7.03,6.98,4.28,210.01703200000003
0.52,2-Premium,1-D,5-VS2,60.9,58.0,1619,5.22,5.16,3.16,85.11523199999999
0.53,1-Ideal,4-G,7-SI2,62.4,56.0,1093,5.18,5.14,3.22,85.733144
0.24,3-Very Good,3-F,3-VVS2,61.4,57.0,538,4.03,4.06,2.48,40.577264
1.02,2-Premium,5-H,6-SI1,62.9,59.0,4884,6.41,6.38,4.02,164.401116
0.5,3-Very Good,5-H,5-VS2,62.3,56.0,1337,5.06,5.11,3.17,81.965422
0.41,2-Premium,3-F,4-VS1,62.6,58.0,1076,4.75,4.74,2.97,66.86955
1.05,2-Premium,1-D,6-SI1,58.6,60.0,5821,6.73,6.66,3.92,175.701456
1.5,3-Very Good,3-F,5-VS2,61.3,58.0,12526,7.24,7.29,4.45,234.86922
0.32,1-Ideal,3-F,1-IF,61.3,57.0,929,4.4,4.44,2.71,52.942560000000014
0.7,2-Premium,1-D,7-SI2,61.8,55.0,2222,5.71,5.68,3.52,114.163456
2.15,2-Premium,5-H,7-SI2,62.8,58.0,17221,8.22,8.17,5.15,345.86061000000007
0.32,3-Very Good,2-E,5-VS2,61.6,58.0,594,4.4,4.47,2.73,53.693639999999995
1.5,5-Fair,2-E,7-SI2,66.3,60.0,10080,7.09,7.02,4.68,232.93202399999998
0.63,1-Ideal,3-F,3-VVS2,61.2,56.0,3351,5.53,5.55,3.39,104.04418500000001
1.06,1-Ideal,4-G,5-VS2,61.9,54.0,6890,6.54,6.58,4.06,174.714792
1.19,3-Very Good,2-E,5-VS2,59.2,60.0,7152,6.93,6.95,4.11,197.951985
0.4,1-Ideal,3-F,5-VS2,61.0,62.0,867,4.71,4.74,2.88,64.297152
0.51,5-Fair,3-F,5-VS2,56.3,61.0,1602,5.34,5.29,2.99,84.46331400000001
0.55,2-Premium,1-D,4-VS1,62.0,58.0,1975,5.26,5.28,3.27,90.81705600000001
0.62,4-Good,3-F,3-VVS2,59.9,62.0,2131,5.51,5.53,3.3,100.55199
0.5,3-Very Good,4-G,4-VS1,62.7,59.0,1637,5.04,5.07,3.17,81.002376
2.29,2-Premium,5-H,7-SI2,62.5,58.0,17666,8.43,8.37,5.25,370.43527499999993
0.29,3-Very Good,4-G,3-VVS2,61.9,56.0,541,4.27,4.3,2.65,48.65664999999999
0.3,1-Ideal,5-H,5-VS2,62.3,56.0,491,4.29,4.31,2.68,49.552932
0.55,1-Ideal,1-D,5-VS2,61.8,54.0,1928,5.26,5.29,3.26,90.71080399999998
0.31,4-Good,3-F,3-VVS2,63.6,55.0,846,4.33,4.29,2.74,50.89741800000001
0.4,1-Ideal,4-G,2-VVS1,61.2,56.0,1059,4.74,4.8,2.92,66.43584
1.03,4-Good,3-F,5-VS2,63.9,59.0,6543,6.35,6.38,4.07,164.88791
0.56,3-Very Good,5-H,7-SI2,59.5,57.0,1144,5.4,5.43,3.22,94.41684000000001
1.02,3-Very Good,2-E,4-VS1,60.5,60.0,7738,6.49,6.54,3.94,167.231724
0.76,3-Very Good,6-I,6-SI1,57.5,62.0,2316,6.03,6.08,3.48,127.58515200000002
1.5,4-Good,2-E,6-SI1,64.1,58.0,11795,7.24,7.15,4.61,238.64126000000005
0.9,2-Premium,5-H,7-SI2,59.2,60.0,3326,6.3,6.24,3.71,145.84752
0.3,3-Very Good,6-I,5-VS2,60.7,56.0,407,4.32,4.34,2.63,49.309343999999996
0.4,1-Ideal,2-E,3-VVS2,61.7,57.0,988,4.73,4.77,2.93,66.106953
0.3,2-Premium,1-D,7-SI2,60.2,60.0,447,4.32,4.35,2.61,49.04711999999999
1.02,2-Premium,1-D,7-SI2,59.5,62.0,4912,6.56,6.52,3.89,166.379968
0.24,1-Ideal,4-G,4-VS1,61.8,56.0,442,3.99,4.04,2.48,39.976608000000006
0.37,2-Premium,3-F,5-VS2,61.9,58.0,746,4.54,4.6,2.83,59.10171999999999
0.32,4-Good,3-F,7-SI2,63.8,55.0,540,4.35,4.34,2.77,52.29483
0.9,3-Very Good,4-G,4-VS1,62.7,56.0,4780,6.1,6.14,3.84,143.82335999999998
1.5,2-Premium,2-E,7-SI2,61.0,58.0,9450,7.35,7.3,4.47,239.83784999999995
1.05,2-Premium,3-F,7-SI2,61.1,59.0,3672,6.54,6.61,4.02,173.782188
0.34,2-Premium,5-H,5-VS2,61.7,60.0,689,4.51,4.47,2.77,55.84236899999999
1.32,1-Ideal,4-G,5-VS2,62.4,57.0,8728,7.05,6.98,4.38,215.53542000000002
0.57,1-Ideal,5-H,5-VS2,61.6,55.0,1558,5.34,5.36,3.29,94.167696
1.7,1-Ideal,5-H,8-I1,61.3,55.0,6397,7.7,7.63,4.7,276.1297
1.07,1-Ideal,1-D,5-VS2,62.5,57.0,8202,6.48,6.51,4.06,171.270288
0.76,3-Very Good,2-E,3-VVS2,60.6,59.0,3833,5.85,5.94,3.57,124.05393000000001
0.4,1-Ideal,4-G,6-SI1,61.8,57.0,873,4.74,4.78,2.94,66.61216800000001
0.72,1-Ideal,2-E,6-SI1,61.0,56.0,2976,5.82,5.85,3.56,121.20732
1.23,3-Very Good,3-F,7-SI2,61.9,58.0,6233,6.77,6.79,4.2,193.06686
0.3,1-Ideal,1-D,6-SI1,61.0,56.0,709,4.33,4.3,2.63,48.967969999999994
1.33,2-Premium,5-H,6-SI1,61.1,61.0,7204,7.05,7.02,4.3,212.81129999999996
1.54,1-Ideal,5-H,6-SI1,61.1,56.0,9562,7.45,7.42,4.54,250.96666000000002
0.7,3-Very Good,2-E,7-SI2,62.0,59.0,2263,5.61,5.68,3.5,111.5268
0.57,3-Very Good,4-G,4-VS1,59.3,56.0,1648,5.38,5.44,3.21,93.94771200000001
0.41,4-Good,1-D,6-SI1,56.5,63.0,758,4.98,4.94,2.8,68.88336000000001
0.31,1-Ideal,4-G,5-VS2,62.4,55.0,698,4.32,4.3,2.69,49.96944
1.07,2-Premium,2-E,4-VS1,62.0,60.0,7909,6.58,6.49,4.05,172.95201
0.3,3-Very Good,5-H,5-VS2,62.7,59.0,473,4.22,4.26,2.66,47.819351999999995
0.5,1-Ideal,2-E,3-VVS2,61.5,57.0,2236,5.09,5.12,3.14,81.830912
0.71,1-Ideal,2-E,5-VS2,60.9,56.0,3053,5.77,5.83,3.53,118.746023
0.58,4-Good,3-F,6-SI1,63.1,57.0,1388,5.29,5.33,3.35,94.45559500000002
0.38,1-Ideal,4-G,3-VVS2,61.9,55.6,929,4.64,4.67,2.88,62.40614399999999
0.27,1-Ideal,4-G,1-IF,61.2,57.0,627,4.17,4.2,2.56,44.83584
0.83,3-Very Good,1-D,4-VS1,61.3,57.2,3984,6.02,6.11,3.72,136.829784
1.0,5-Fair,6-I,8-I1,64.5,58.0,2035,6.33,6.1,4.01,154.83812999999998
0.59,1-Ideal,4-G,6-SI1,61.5,57.0,1437,5.36,5.4,3.31,95.80464
1.01,2-Premium,4-G,4-VS1,62.7,58.0,6221,6.31,6.36,3.97,159.322452
1.51,2-Premium,4-G,5-VS2,61.4,58.0,12068,7.4,7.3,4.51,243.6302
0.9,3-Very Good,2-E,6-SI1,62.9,56.0,4286,6.09,6.12,3.84,143.119872
0.43,3-Very Good,4-G,3-VVS2,60.2,56.0,976,4.95,4.97,2.99,73.558485
0.3,1-Ideal,6-I,4-VS1,62.0,57.0,457,4.26,4.29,2.65,48.42980999999999
1.11,2-Premium,6-I,6-SI1,61.9,58.0,3978,6.63,6.61,4.1,179.67962999999997
0.71,3-Very Good,4-G,5-VS2,63.1,58.0,2515,5.69,5.6,3.56,113.43584
1.11,1-Ideal,2-E,7-SI2,61.4,58.0,5938,6.63,6.66,4.08,180.155664
0.52,1-Ideal,6-I,5-VS2,61.9,55.0,1214,5.19,5.21,3.22,87.06847800000001
1.0,4-Good,1-D,6-SI1,60.4,64.0,5096,6.39,6.3,3.83,154.18430999999998
1.35,2-Premium,4-G,7-SI2,60.5,60.0,5167,7.16,7.11,4.32,219.92083200000002
0.87,1-Ideal,1-D,7-SI2,61.4,54.0,4012,6.15,6.2,3.79,144.51270000000002
1.05,1-Ideal,3-F,2-VVS1,59.0,60.0,12315,6.62,6.67,3.92,173.089168
1.3,3-Very Good,4-G,6-SI1,61.0,57.0,7985,7.01,7.06,4.29,212.31467399999997
0.52,3-Very Good,4-G,4-VS1,61.1,58.0,1689,5.16,5.19,3.16,84.62606400000001
0.5,3-Very Good,4-G,6-SI1,62.1,56.0,1197,5.05,5.09,3.15,80.96917499999999
2.01,2-Premium,5-H,7-SI2,60.8,59.0,12423,8.08,8.0,4.89,316.08959999999996
0.54,1-Ideal,5-H,5-VS2,61.9,56.0,1359,5.24,5.26,3.25,89.5778
0.3,1-Ideal,5-H,5-VS2,62.6,55.0,491,4.28,4.31,2.69,49.621891999999995
1.25,1-Ideal,5-H,6-SI1,62.2,57.0,6661,6.86,6.9,4.28,202.58952000000002
0.26,3-Very Good,3-F,5-VS2,62.9,59.0,453,4.04,4.07,2.55,41.929140000000004
0.74,4-Good,4-G,6-SI1,64.2,59.0,1865,5.69,5.62,3.63,116.079414
0.35,1-Ideal,2-E,2-VVS1,60.7,55.0,1030,4.56,4.6,2.78,58.313279999999985
0.4,3-Very Good,3-F,3-VVS2,62.9,55.0,972,4.72,4.75,2.98,66.8116
1.24,1-Ideal,4-G,5-VS2,62.0,56.0,8797,6.87,6.9,4.27,202.41081
1.01,1-Ideal,1-D,6-SI1,62.0,55.0,5702,6.39,6.45,3.98,164.03769
1.0,2-Premium,5-H,7-SI2,59.6,62.0,3640,6.52,6.41,3.85,160.90382
0.51,1-Ideal,2-E,4-VS1,62.8,57.0,2075,5.1,5.07,3.2,82.7424
0.32,1-Ideal,2-E,3-VVS2,60.8,56.0,837,4.43,4.45,2.7,53.22645
1.17,1-Ideal,4-G,6-SI1,60.7,56.0,6419,6.79,6.84,4.13,191.81206799999998
0.77,1-Ideal,1-D,5-VS2,61.6,55.0,3980,5.88,5.91,3.63,126.14540399999998
0.91,1-Ideal,3-F,7-SI2,62.0,57.0,4642,6.15,6.23,3.84,147.12768
1.12,1-Ideal,5-H,5-VS2,61.8,55.0,6110,6.64,6.7,4.12,183.29056
0.4,3-Very Good,4-G,3-VVS2,58.9,58.0,982,4.8,4.84,2.84,65.97887999999999
0.84,2-Premium,2-E,7-SI2,59.2,59.0,3086,6.19,6.14,3.65,138.72409
1.02,2-Premium,2-E,5-VS2,60.0,59.0,7311,6.56,6.54,3.93,168.606432
1.53,1-Ideal,4-G,3-VVS2,61.0,55.0,15505,7.5,7.44,4.56,254.448
1.39,2-Premium,4-G,6-SI1,61.3,59.0,7848,7.15,7.24,4.41,228.28806000000003
0.87,3-Very Good,3-F,7-SI2,61.0,63.0,2851,6.22,6.07,3.75,141.58275
1.01,5-Fair,4-G,6-SI1,66.9,56.0,4102,6.15,6.22,4.14,158.36741999999998
1.12,2-Premium,4-G,7-SI2,61.2,58.0,4084,6.67,6.69,4.09,182.505207
0.91,2-Premium,5-H,5-VS2,61.9,59.0,4201,6.18,6.23,3.84,147.84537600000002
0.57,3-Very Good,6-I,7-SI2,62.1,57.0,1000,5.29,5.33,3.3,93.04581
0.3,1-Ideal,2-E,4-VS1,61.7,57.0,710,4.28,4.31,2.65,48.88402
1.08,4-Good,1-D,6-SI1,63.8,59.0,5927,6.47,6.39,4.1,169.50752999999997
1.21,2-Premium,5-H,6-SI1,60.2,58.0,6640,6.93,6.88,4.16,198.342144
0.46,1-Ideal,4-G,7-SI2,61.1,57.0,807,4.97,5.01,3.05,75.94408499999999
1.2,3-Very Good,4-G,6-SI1,61.9,58.0,7372,6.74,6.79,4.19,191.75367400000002
0.33,1-Ideal,3-F,1-IF,62.1,56.0,1389,4.41,4.44,2.75,53.8461
0.5,1-Ideal,6-I,5-VS2,62.5,55.0,1244,5.05,5.09,3.17,81.483265
0.74,2-Premium,4-G,6-SI1,58.3,58.0,2131,5.97,5.93,3.47,122.845287
0.3,1-Ideal,2-E,5-VS2,61.5,55.0,658,4.28,4.31,2.64,48.699552000000004
0.23,3-Very Good,2-E,3-VVS2,61.4,60.0,505,3.93,3.98,2.43,38.008602
0.89,3-Very Good,6-I,5-VS2,63.1,55.0,3238,6.09,6.17,3.87,145.416411
0.45,1-Ideal,4-G,2-VVS1,61.7,56.0,1358,4.96,4.93,3.05,74.58104
1.13,1-Ideal,2-E,8-I1,62.0,55.0,3729,6.66,6.7,4.14,184.73507999999998
0.9,5-Fair,1-D,6-SI1,64.5,61.0,3689,6.05,6.01,3.89,141.442345
0.32,1-Ideal,1-D,5-VS2,61.9,57.0,758,4.37,4.39,2.71,51.989453
0.32,3-Very Good,1-D,6-SI1,63.3,57.0,756,4.39,4.36,2.77,53.018907999999996
1.5,2-Premium,2-E,7-SI2,62.7,56.0,8988,7.38,7.33,4.61,249.379794
0.72,2-Premium,4-G,5-VS2,62.3,59.0,2405,5.77,5.69,3.57,117.20774099999998
0.54,3-Very Good,5-H,6-SI1,61.0,57.0,1248,5.22,5.27,3.2,88.03008
0.5,3-Very Good,1-D,5-VS2,59.1,59.0,1703,5.19,5.24,3.08,83.762448
1.11,2-Premium,5-H,7-SI2,61.5,59.0,4212,6.61,6.56,4.05,175.61448000000001
0.32,1-Ideal,3-F,1-IF,60.3,58.0,929,4.45,4.5,2.7,54.06750000000001
0.26,1-Ideal,6-I,4-VS1,61.6,54.0,578,4.08,4.12,2.53,42.528287999999996
1.01,3-Very Good,7-J,6-SI1,63.0,54.0,4194,6.35,6.41,4.02,163.62806999999998
1.01,3-Very Good,2-E,6-SI1,63.2,59.0,4830,6.28,6.25,3.96,155.43
0.71,1-Ideal,4-G,4-VS1,61.0,57.0,2686,5.77,5.74,3.51,116.25049799999998
0.38,1-Ideal,2-E,5-VS2,61.9,57.0,751,4.61,4.66,2.87,61.65506200000001
1.2,2-Premium,5-H,7-SI2,62.2,58.0,5376,6.79,6.74,4.21,192.668966
1.01,5-Fair,4-G,5-VS2,66.6,55.0,5475,6.27,6.22,4.16,162.23750399999997
1.28,1-Ideal,4-G,7-SI2,61.4,57.0,5888,6.96,6.99,4.28,208.22371200000003
2.06,3-Very Good,3-F,7-SI2,61.5,56.0,16603,8.15,8.18,5.02,334.66834
0.42,2-Premium,2-E,7-SI2,60.1,58.0,838,4.91,4.87,2.94,70.300398
1.01,3-Very Good,6-I,6-SI1,63.4,55.0,4185,6.39,6.35,4.04,163.92906
0.59,1-Ideal,3-F,2-VVS1,62.4,56.0,2625,5.36,5.38,3.35,96.60328
0.4,1-Ideal,1-D,3-VVS2,61.4,56.0,1152,4.8,4.75,2.93,66.804
0.33,1-Ideal,4-G,5-VS2,61.7,55.9,604,4.45,4.49,2.75,54.94637500000001
0.33,1-Ideal,4-G,2-VVS1,62.3,55.0,1040,4.44,4.42,2.76,54.164448
0.36,4-Good,1-D,6-SI1,63.1,55.0,663,4.54,4.59,2.88,60.015167999999996
0.72,2-Premium,4-G,5-VS2,62.9,57.0,2795,5.73,5.65,3.58,115.90071000000002
1.0,4-Good,3-F,7-SI2,62.7,57.0,4081,6.29,6.34,3.96,157.919256
0.33,1-Ideal,3-F,2-VVS1,61.1,56.0,893,4.45,4.48,2.73,54.42528000000001
2.01,2-Premium,5-H,6-SI1,61.2,62.0,12829,8.18,8.12,4.99,331.443784
1.03,2-Premium,1-D,5-VS2,62.9,59.0,7718,6.43,6.38,4.03,165.324302
0.8,4-Good,2-E,5-VS2,64.5,56.0,3273,5.8,5.86,3.76,127.79487999999999
0.33,2-Premium,3-F,5-VS2,60.8,58.0,666,4.44,4.47,2.71,53.784828000000005
1.53,1-Ideal,4-G,4-VS1,62.2,56.0,13994,7.36,7.31,4.56,245.33529599999997
1.5,2-Premium,6-I,7-SI2,59.5,62.0,7140,7.46,7.39,4.42,243.671948
0.55,1-Ideal,3-F,5-VS2,61.7,56.0,1692,5.26,5.3,3.26,90.88227999999998
0.91,3-Very Good,1-D,5-VS2,62.7,59.0,4720,6.13,6.16,3.85,145.37908000000002
0.6,1-Ideal,1-D,6-SI1,61.4,55.0,2263,5.45,5.47,3.35,99.868525
0.3,1-Ideal,5-H,1-IF,62.1,57.0,764,4.29,4.31,2.67,49.368033
0.41,2-Premium,4-G,5-VS2,60.8,59.0,827,4.78,4.8,2.91,66.76704
0.56,1-Ideal,6-I,2-VVS1,61.1,55.0,1743,5.35,5.33,3.26,92.96052999999999
0.34,2-Premium,1-D,6-SI1,62.7,59.0,626,4.42,4.45,2.78,54.67982
0.31,1-Ideal,6-I,6-SI1,61.9,56.0,436,4.33,4.36,2.69,50.783972000000006
0.27,3-Very Good,2-E,5-VS2,63.0,57.0,470,4.12,4.16,2.61,44.733312000000005
0.54,1-Ideal,1-D,5-VS2,61.6,55.0,2307,5.25,5.27,3.24,89.64269999999999
0.7,1-Ideal,4-G,4-VS1,62.7,57.0,2437,5.66,5.7,3.56,114.85272
0.32,4-Good,1-D,5-VS2,63.6,55.0,657,4.35,4.42,2.79,53.64332999999999
0.33,1-Ideal,4-G,3-VVS2,62.0,53.5,754,4.44,4.48,2.76,54.89971200000001
0.77,2-Premium,3-F,6-SI1,60.8,59.0,2856,5.92,5.86,3.58,124.19449600000002
0.57,1-Ideal,5-H,6-SI1,61.8,57.0,1397,5.32,5.36,3.3,94.10016
0.4,3-Very Good,7-J,4-VS1,63.4,58.0,810,4.64,4.61,2.93,62.673872
0.62,1-Ideal,4-G,1-IF,61.8,56.0,3310,5.45,5.48,3.38,100.94708000000001
1.5,3-Very Good,2-E,6-SI1,59.4,59.0,11325,7.42,7.49,4.43,246.200794
0.33,1-Ideal,4-G,3-VVS2,61.5,55.0,713,4.47,4.51,2.76,55.64077199999999
0.42,1-Ideal,1-D,5-VS2,62.7,55.0,938,4.79,4.81,3.01,69.350099
0.9,1-Ideal,7-J,5-VS2,62.8,55.0,2817,6.2,6.16,3.88,148.18496
1.58,1-Ideal,4-G,6-SI1,60.7,56.0,11610,7.56,7.6,4.6,264.2976
0.3,1-Ideal,5-H,5-VS2,62.2,54.0,491,4.33,4.35,2.7,50.855850000000004
0.32,1-Ideal,5-H,5-VS2,62.0,57.0,648,4.39,4.35,2.71,51.75151499999998
0.38,3-Very Good,5-H,2-VVS1,60.0,57.0,975,4.75,4.79,2.86,65.07215000000001
0.33,1-Ideal,1-D,5-VS2,61.8,55.0,692,4.43,4.44,2.74,53.89360800000001
1.7,4-Good,6-I,7-SI2,63.6,59.0,7464,7.62,7.52,4.8,275.05152
0.51,2-Premium,3-F,7-SI2,58.9,60.0,1195,5.24,5.19,3.07,83.490492
0.71,1-Ideal,5-H,4-VS1,61.9,56.0,2909,5.7,5.74,3.54,115.82172000000001
0.51,1-Ideal,1-D,6-SI1,61.7,55.0,1687,5.16,5.11,3.17,83.58529200000001
0.59,3-Very Good,2-E,3-VVS2,59.8,57.0,2214,5.48,5.53,3.29,99.70147600000001
0.31,1-Ideal,4-G,6-SI1,61.7,54.0,446,4.38,4.4,2.71,52.227120000000006
0.59,3-Very Good,4-G,1-IF,60.9,57.0,2611,5.38,5.42,3.29,95.93508399999999
0.7,3-Very Good,3-F,5-VS2,60.5,57.0,2400,5.74,5.79,3.49,115.98875400000001
0.4,1-Ideal,4-G,4-VS1,62.4,57.0,1125,4.74,4.72,2.95,65.99976000000001
1.08,1-Ideal,2-E,3-VVS2,61.0,56.0,11166,6.64,6.67,4.06,179.81252799999996
1.59,2-Premium,4-G,6-SI1,62.1,58.0,10996,7.45,7.43,4.62,255.73317
1.01,1-Ideal,3-F,4-VS1,62.5,54.0,7465,6.43,6.46,4.03,167.397334
1.04,1-Ideal,4-G,5-VS2,62.6,55.0,6177,6.45,6.49,4.05,169.535025
1.73,4-Good,2-E,6-SI1,64.2,58.0,14479,7.54,7.5,4.83,273.1365
0.31,1-Ideal,2-E,2-VVS1,61.8,56.0,924,4.34,4.36,2.69,50.901256
2.26,1-Ideal,4-G,7-SI2,61.9,57.0,12831,8.44,8.36,5.2,366.90367999999995
0.3,2-Premium,3-F,7-SI2,62.6,61.0,506,4.24,4.2,2.64,47.01312000000001
0.78,1-Ideal,1-D,5-VS2,62.2,55.0,3864,5.87,5.97,3.68,128.961552
0.64,2-Premium,3-F,6-SI1,60.1,60.0,1901,5.62,5.57,3.36,105.17942400000001
0.51,4-Good,5-H,4-VS1,59.4,61.9,1376,5.18,5.2,3.08,82.96288
1.32,2-Premium,5-H,3-VVS2,61.3,58.0,6520,7.05,7.01,4.31,213.00235499999997
0.4,4-Good,2-E,3-VVS2,57.7,62.0,981,4.82,4.88,2.8,65.86048
0.33,1-Ideal,5-H,2-VVS1,61.5,55.0,730,4.44,4.47,2.74,54.38023200000001
1.5,3-Very Good,3-F,6-SI1,63.4,58.0,10962,7.2,7.16,4.55,234.5616
1.0,3-Very Good,2-E,6-SI1,63.7,55.0,5413,6.35,6.4,4.06,164.99839999999998
1.19,3-Very Good,5-H,6-SI1,60.8,59.0,5595,6.84,6.87,4.17,195.951636
1.15,1-Ideal,4-G,6-SI1,62.0,55.0,6313,6.72,6.76,4.18,189.885696
1.14,3-Very Good,5-H,6-SI1,59.2,58.0,4890,6.8,6.86,4.04,188.45792
0.3,4-Good,6-I,6-SI1,63.3,59.0,394,4.22,4.25,2.68,48.0658
0.71,1-Ideal,6-I,3-VVS2,62.4,54.0,2308,5.72,5.75,3.58,117.7462
0.59,1-Ideal,2-E,6-SI1,62.4,55.0,1789,5.39,5.34,3.35,96.42171
0.34,3-Very Good,3-F,5-VS2,62.3,57.0,686,4.44,4.48,2.78,55.29753600000001
1.19,1-Ideal,5-H,5-VS2,62.1,59.0,6662,6.82,6.73,4.21,193.233106
0.33,1-Ideal,4-G,5-VS2,62.5,57.0,743,4.41,4.39,2.75,53.239725
1.0,3-Very Good,6-I,5-VS2,61.9,59.0,5020,6.35,6.38,3.94,159.62122
1.01,1-Ideal,1-D,6-SI1,61.2,57.0,5543,6.47,6.44,3.95,164.58386000000002
0.31,1-Ideal,5-H,1-IF,62.2,54.0,789,4.38,4.4,2.73,52.61256
0.82,4-Good,7-J,6-SI1,57.4,59.0,2140,6.25,6.19,3.57,138.114375
